time,mmsi,nav_status,sog,cog,rot,true_head,lon,lat,draught,dis,delta_time,phase
1667277306,357420000,0,18.5,2328,0,228,113.7276,21.879366,82,0.63906014,66,sea
1667277331,357420000,0,18.4,2291,0,227,113.725899,21.878099,0,0.22506769,25,sea
1667277391,357420000,0,18.5,2300,0,229,113.721703,21.8748,0,0.5674805,60,sea
1667277427,357420000,0,18.5,2302,0,227,113.719101,21.872801,0,0.34856835,36,sea
1667277451,357420000,0,18.7,2310,0,227,113.7174,21.8715,0,0.22745955,24,sea
1667277475,357420000,0,18.5,2299,0,229,113.715698,21.8701,0,0.23469317,24,sea
1667277511,357420000,0,18.7,2351,0,229,113.712997,21.8682,0,0.3497464,36,sea
1667277523,357420000,0,18.5,2327,0,227,113.712097,21.8675,0,0.12117843,12,sea
1667277606,357420000,0,18.3,2298,0,227,113.706238,21.862873,82,0.7939023,83,sea
1667277658,357420000,0,18.6,2292,0,230,113.702904,21.8603,82,0.44747725,52,sea
1667277696,357420000,0,18.3,2306,0,226,113.699898,21.858,0,0.40204948,38,sea
1667277700,357420000,0,18.4,2307,0,226,113.699699,21.857901,82,0.023301361,4,sea
1667277777,357420000,0,18.3,2305,0,230,113.694504,21.8538,0,0.7038392,77,sea
1667277805,357420000,0,18.3,2319,0,226,113.6922,21.8521,82,0.30376643,28,sea
1667277853,357420000,0,18.1,2286,0,229,113.688904,21.8494,82,0.45370734,48,sea
1667277940,357420000,0,18.5,2311,0,228,113.682999,21.8449,82,0.7885465,87,sea
1667277946,357420000,0,18.3,2289,0,229,113.682602,21.844601,82,0.05276664,6,sea
1667277963,357420000,0,18.4,2323,0,228,113.681297,21.843599,82,0.17480098,17,sea
1667277969,357420000,0,18.3,2294,0,228,113.680901,21.8433,82,0.05268673,6,sea
1667277976,357420000,0,18.3,2314,0,228,113.680496,21.842899,82,0.06111876,7,sea
1667277985,357420000,0,18.5,2320,0,225,113.679802,21.8424,82,0.090606235,9,sea
1667277993,357420000,0,18.3,2287,0,227,113.679199,21.841999,82,0.076561466,8,sea
1667277999,357420000,0,18.2,2303,0,225,113.678802,21.8416,82,0.06039374,6,sea
1667278006,357420000,0,18.4,2300,0,226,113.678398,21.841299,82,0.05346909,7,sea
1667278017,357420000,0,18.3,2293,0,226,113.677597,21.840599,82,0.113549516,11,sea
1667278023,357420000,0,18.3,2278,0,227,113.6772,21.8403,82,0.052767493,6,sea
1667278034,357420000,0,18.3,2278,0,229,113.676498,21.839701,82,0.09841876,11,sea
1667278041,357420000,0,18.3,2310,0,229,113.675903,21.8393,82,0.07589273,7,sea
1667278047,357420000,0,18.2,2302,0,230,113.675499,21.839001,82,0.053330775,6,sea
1667278053,357420000,0,18.2,2315,0,230,113.675102,21.8386,82,0.060557894,6,sea
1667278060,357420000,0,18.4,2337,0,227,113.674599,21.8384,82,0.056479756,7,sea
1667278071,357420000,0,17.9,2318,0,229,113.673897,21.837799,82,0.09857006,11,sea
1667278096,357420000,0,18.2,2330,0,227,113.672096,21.836399,82,0.24246664,25,sea
1667278102,357420000,0,18.3,2288,0,228,113.6717,21.8361,82,0.05268818,6,sea
1667278108,357420000,0,18.2,2306,0,228,113.671303,21.835699,82,0.060558416,6,sea
1667278113,357420000,0,18.1,2310,0,228,113.670898,21.8354,82,0.05341234,5,sea
1667278120,357420000,0,18.1,2295,0,227,113.670502,21.8351,82,0.052758697,7,sea
1667278144,357420000,0,18.1,2287,0,229,113.6688,21.833799,82,0.22757499,24,sea
1667278156,357420000,0,18.2,2311,0,228,113.667999,21.833099,82,0.11355273,12,sea
1667278162,357420000,0,18.2,2305,0,230,113.667603,21.8328,82,0.05268904,6,sea
1667278168,357420000,0,18,2305,0,228,113.667099,21.8325,82,0.0617992,6,sea
1667278173,357420000,0,18.1,2326,0,228,113.666702,21.832199,82,0.052909665,5,sea
1667278180,357420000,0,18,2288,0,229,113.666298,21.8319,82,0.05333238,7,sea
1667278186,357420000,0,18.1,2332,0,228,113.665901,21.8316,82,0.052839607,6,sea
1667278191,357420000,0,18.2,2296,0,227,113.665497,21.831301,82,0.053332552,5,sea
1667278205,357420000,0,18.2,2309,0,226,113.664291,21.830299,0,0.16706333,14,sea
1667278216,357420000,0,18.2,2283,0,227,113.663803,21.829901,82,0.067051455,11,sea
1667278222,357420000,0,18,2296,0,227,113.663399,21.829599,82,0.053541522,6,sea
1667278234,357420000,0,18.2,2284,0,227,113.662598,21.828899,82,0.113554515,12,sea
1667278238,357420000,0,18.1,2268,0,227,113.662201,21.8286,0,0.052770056,4,sea
1667278245,357420000,0,18.1,2292,0,228,113.661797,21.828199,82,0.061051186,7,sea
1667278249,357420000,0,18.1,2295,0,229,113.661598,21.8281,82,0.023305034,4,sea
1667278255,357420000,0,18.1,2270,0,230,113.661201,21.8277,82,0.060478218,6,sea
1667278264,357420000,0,18.1,2311,0,229,113.660599,21.827299,82,0.07648273,9,sea
1667278288,357420000,0,18.2,2317,0,227,113.658897,21.826,82,0.22744109,24,sea
1667278298,357420000,0,18.1,2306,0,228,113.658096,21.8253,82,0.11355602,10,sea
1667278369,357420000,0,18.3,2341,0,230,113.653,21.8214,82,0.68174773,71,sea
1667278495,357420000,0,18,2293,0,230,113.644302,21.8146,82,1.1738573,126,sea
1667278506,357420000,0,18.4,2301,0,229,113.643402,21.813887,82,0.12213846,11,sea
1667278806,357420000,0,18.4,2227,0,220,113.624702,21.795464,82,2.8149033,300,sea
1667278963,357420000,0,18.4,2215,0,221,113.614998,21.785601,0,1.4854839,157,sea
1667279225,357420000,0,18.3,2213,0,220,113.598785,21.768862,82,2.5034318,262,sea
1667279264,357420000,0,18,2210,0,0,113.596703,21.766701,82,0.32243684,39,sea
1667279395,357420000,0,18.5,2214,0,221,113.588303,21.757999,0,1.2995338,131,sea
1667279444,357420000,0,18,2250,0,0,113.584999,21.754999,0,0.4771885,49,sea
1667279454,357420000,0,18.6,2226,0,218,113.58461,21.754189,82,0.09862148,10,sea
1667279547,357420000,0,18.3,2199,0,221,113.579002,21.748199,0,0.8826591,93,sea
1667279569,357420000,0,18,2210,0,222,113.577797,21.746901,0,0.1905783,22,sea
1667279706,357420000,0,18.1,2219,0,220,113.569298,21.738199,82,1.3064619,137,sea
1667279817,357420000,0,18.2,2199,0,220,113.562798,21.7313,82,1.0194372,111,sea
1667279823,357420000,0,18.3,2230,0,219,113.5625,21.731001,82,0.04530844,6,sea
1667279842,357420000,0,18.4,2210,0,219,113.561401,21.729799,82,0.17535853,19,sea
1667279847,357420000,0,18.5,2201,0,219,113.560997,21.729401,82,0.06082764,5,sea
1667279859,357420000,0,18.4,2213,0,220,113.560402,21.728701,82,0.099175826,12,sea
1667279866,357420000,0,18.5,2196,0,221,113.559898,21.728201,82,0.07616674,7,sea
1667279871,357420000,0,18.5,2231,0,219,113.559601,21.7279,82,0.04540253,5,sea
1667279877,357420000,0,18.6,2226,0,220,113.559196,21.727501,82,0.06097984,6,sea
1667279887,357420000,0,18.3,2237,0,218,113.558601,21.7269,82,0.0907933,10,sea
1667279902,357420000,0,18.3,2199,0,219,113.557701,21.726,82,0.1365937,15,sea
1667279913,357420000,0,18.3,2223,0,219,113.556999,21.725201,82,0.11468089,11,sea
1667279920,357420000,0,18.5,2210,0,220,113.556602,21.7248,82,0.060579993,7,sea
1667279931,357420000,0,18.1,2218,0,219,113.555901,21.7241,82,0.10631064,11,sea
1667279937,357420000,0,18.4,2225,0,218,113.555496,21.7237,82,0.06106152,6,sea
1667279943,357420000,0,18.3,2208,0,220,113.555199,21.723301,82,0.053941164,6,sea
1667279950,357420000,0,18.1,2200,0,220,113.554802,21.7229,82,0.06058029,7,sea
1667279956,357420000,0,18.2,2226,0,220,113.554497,21.7225,82,0.054506127,6,sea
1667279967,357420000,0,18.2,2198,0,220,113.553703,21.7218,82,0.11307387,11,sea
1667279974,357420000,0,18.2,2256,0,221,113.553299,21.721399,82,0.06107244,7,sea
1667279979,357420000,0,18.2,2213,0,219,113.553001,21.721001,82,0.053908907,5,sea
1667279991,357420000,0,18.3,2213,0,219,113.552299,21.7202,82,0.114854835,12,sea
1667279997,357420000,0,18.2,2194,0,218,113.551903,21.719801,82,0.060347307,6,sea
1667280003,357420000,0,18.3,2218,0,219,113.551598,21.7195,82,0.045966364,6,sea
1667280010,357420000,0,18.3,2195,0,219,113.551201,21.719101,82,0.060417537,7,sea
1667280359,357420000,0,18.1,2220,127,221,113.530289,21.696779,82,3.2906125,349,sea
1667280611,357420000,0,17.9,2201,127,221,113.515373,21.681063,82,2.3300393,252,sea
1667283442,357420000,0,18.4,2225,0,220,113.346001,21.502001,82,26.516083,2831,sea
1667283447,357420000,0,18.2,2214,0,221,113.345703,21.501699,82,0.045586966,5,sea
1667283453,357420000,0,17.9,2227,0,222,113.345299,21.5012,82,0.06946713,6,sea
1667283459,357420000,0,18.2,2239,0,219,113.345001,21.5009,82,0.045423467,6,sea
1667283472,357420000,0,18,2213,0,219,113.3442,21.500099,82,0.1216565,13,sea
1667283479,357420000,0,18.2,2241,0,217,113.343697,21.499701,82,0.06831283,7,sea
1667283490,357420000,0,18.1,2207,0,219,113.343102,21.499001,82,0.09923642,11,sea
1667283496,357420000,0,18.1,2215,0,219,113.342796,21.4986,82,0.05468499,6,sea
1667283502,357420000,0,18.2,2193,0,221,113.3424,21.498199,82,0.060553428,6,sea
1667283512,357420000,0,18.2,2238,0,219,113.341797,21.497601,82,0.091178626,10,sea
1667283519,357420000,0,18.3,2220,0,220,113.341301,21.497101,82,0.07565985,7,sea
1667283525,357420000,0,18,2202,0,220,113.341003,21.4967,82,0.054210167,6,sea
1667283531,357420000,0,18.1,2234,0,218,113.340599,21.4963,82,0.06103568,6,sea
1667283537,357420000,0,18.2,2221,0,220,113.340302,21.496,82,0.04535407,6,sea
1667283556,357420000,0,18.1,2202,0,219,113.339203,21.494801,82,0.17522418,19,sea
1667283567,357420000,0,18.1,2224,0,219,113.338501,21.4942,82,0.09869716,11,sea
1667283585,357420000,0,18.2,2203,0,218,113.337402,21.493,82,0.17530967,18,sea
1667283589,357420000,0,18.1,2206,0,220,113.337196,21.492701,82,0.039492197,4,sea
1667283597,357420000,0,18,2206,0,219,113.3367,21.492201,82,0.07566104,8,sea
1667283603,357420000,0,18.2,2225,0,219,113.336403,21.491899,82,0.04551851,6,sea
1667283616,357420000,0,18,2231,0,219,113.335602,21.4911,82,0.121497266,13,sea
1667283628,357420000,0,17.8,2209,0,220,113.3349,21.490299,82,0.11492771,12,sea
